GO_ID	term	annotated	significant_genes	auc	pvalue_wilcoxon	padj_wilcoxon_BH	direction	significant
GO:0007599	hemostasis	175	11	0.600153505215934	4.92571050614288e-06	0.000103364718941884	Higher in TB	TRUE
GO:0006282	regulation of DNA repair	220	3	0.410804813413721	5.22038634004904e-06	0.000109131878698059	Lower in TB	FALSE
GO:0009165	nucleotide biosynthetic process	197	1	0.594105587821874	5.33454193707428e-06	0.000111095877159221	Higher in TB	FALSE
GO:1903313	positive regulation of mRNA metabolic process	128	1	0.383917740457192	5.79510855770084e-06	0.000120232101321657	Lower in TB	TRUE
GO:0009259	ribonucleotide metabolic process	306	4	0.575409074898332	5.84695681071778e-06	0.000120851761448595	Higher in TB	FALSE
GO:0006402	mRNA catabolic process	258	3	0.418021509123616	5.90731165244988e-06	0.000121641945562432	Lower in TB	FALSE
GO:0000470	maturation of LSU-rRNA	32	0	0.268851574232997	6.02398305961393e-06	0.000123581562917005	Lower in TB	TRUE
GO:0030162	regulation of proteolysis	116	5	0.621373365041617	6.35661629000417e-06	0.000129920729971907	Higher in TB	TRUE
GO:0019693	ribose phosphate metabolic process	312	4	0.574366863260895	6.41944440404885e-06	0.000130718908642447	Higher in TB	FALSE
GO:0006360	transcription by RNA polymerase I	67	1	0.340734662974022	6.55304631437156e-06	0.0001329470429388	Lower in TB	TRUE
GO:0032212	positive regulation of telomere maintenance via telomerase	23	1	0.228598267209611	6.60775840272873e-06	0.000133564175361039	Lower in TB	TRUE
GO:0045943	positive regulation of transcription by RNA polymerase I	33	0	0.273850450002357	6.91770561351694e-06	0.000139317016348411	Lower in TB	TRUE
GO:0009056	catabolic process	2323	38	0.528745813252331	7.0918013714838e-06	0.000142301912191306	Higher in TB	FALSE
GO:1904358	positive regulation of telomere maintenance via telomere lengthening	26	1	0.245696019797896	7.16800862827167e-06	0.000143308041593591	Lower in TB	TRUE
GO:0072524	pyridine-containing compound metabolic process	143	6	0.608467828507757	7.60983163239359e-06	0.00015159005186558	Higher in TB	TRUE
GO:0006949	syncytium formation	76	3	0.351542869269949	7.67535340397416e-06	0.000152343296083213	Lower in TB	TRUE
GO:0006950	response to stress	3155	115	0.525203366922439	7.80411439493811e-06	0.000154341801954567	Higher in TB	FALSE
GO:0009152	purine ribonucleotide biosynthetic process	137	1	0.610521988957585	8.01958986862417e-06	0.0001580347852964	Higher in TB	TRUE
GO:0042445	hormone metabolic process	127	2	0.614462311570588	8.46456435432685e-06	0.000166207767214604	Higher in TB	TRUE
GO:0002460	adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	322	22	0.572229588283428	8.55227613016929e-06	0.000167332434746159	Higher in TB	FALSE
GO:1901293	nucleoside phosphate biosynthetic process	286	2	0.576313137650821	9.15668809842174e-06	0.000178522947394052	Higher in TB	FALSE
GO:0019752	carboxylic acid metabolic process	668	15	0.550426606804162	9.28442304726218e-06	0.000180276729625142	Higher in TB	FALSE
GO:0006955	immune response	1713	122	0.532440493489849	9.31222102829032e-06	0.000180276729625142	Higher in TB	FALSE
GO:0032787	monocarboxylic acid metabolic process	453	10	0.560800768599079	9.51238175028735e-06	0.000183505525835368	Higher in TB	FALSE
GO:0032259	methylation	202	1	0.409631625715348	9.64615462037479e-06	0.000184995613968429	Lower in TB	FALSE
GO:0061014	positive regulation of mRNA catabolic process	114	1	0.379999130462726	9.65691909947968e-06	0.000184995613968429	Lower in TB	TRUE
GO:0045589	regulation of regulatory T cell differentiation	41	3	0.699384190514832	9.98188877465722e-06	0.000190557029455088	Higher in TB	TRUE
GO:0002251	organ or tissue specific immune response	35	8	0.715508824633872	1.02258243270814e-05	0.000194538346540808	Higher in TB	TRUE
GO:0000725	recombinational repair	185	1	0.406297000586114	1.11824505849773e-05	0.000211944855112693	Lower in TB	FALSE
GO:0160165	CD8-positive, alpha-beta T cell homeostasis	14	1	0.839008221443116	1.12178888391767e-05	0.000211944855112693	Higher in TB	TRUE
GO:0050851	antigen receptor-mediated signaling pathway	187	25	0.406826663519832	1.12609752291907e-05	0.000212030280171543	Lower in TB	FALSE
GO:0141188	nucleic acid catabolic process	362	3	0.432793165509947	1.15308055035643e-05	0.000216369858903061	Lower in TB	FALSE
GO:0002218	activation of innate immune response	288	21	0.575175461653736	1.15950729864256e-05	0.000216835752650911	Higher in TB	FALSE
GO:0006278	RNA-templated DNA biosynthetic process	60	2	0.336601131643031	1.20172885636403e-05	0.000223969669569133	Lower in TB	TRUE
GO:0010876	lipid localization	327	11	0.570268809489406	1.28326262212042e-05	0.000237482469711994	Higher in TB	FALSE
GO:0002753	cytoplasmic pattern recognition receptor signaling pathway	177	10	0.595105308792077	1.28782886847922e-05	0.000237482469711994	Higher in TB	FALSE
GO:0009893	positive regulation of metabolic process	2713	66	0.473854127145618	1.29255100736287e-05	0.000237482469711994	Lower in TB	FALSE
GO:0051028	mRNA transport	126	0	0.387464595901254	1.29489835713317e-05	0.000237482469711994	Lower in TB	TRUE
GO:0030193	regulation of blood coagulation	51	4	0.676521647585209	1.29583013666057e-05	0.000237482469711994	Higher in TB	TRUE
GO:0010557	positive regulation of macromolecule biosynthetic process	1977	54	0.470064281666859	1.30130451514706e-05	0.000237693429378025	Lower in TB	FALSE
GO:0045824	negative regulation of innate immune response	84	8	0.637374754118515	1.35167982149298e-05	0.000246077339687695	Higher in TB	TRUE
GO:0046903	secretion	638	14	0.550572441807803	1.36973803865903e-05	0.000248541905496612	Higher in TB	FALSE
GO:0010499	proteasomal ubiquitin-independent protein catabolic process	19	0	0.787845961583489	1.39892611221715e-05	0.000253003150163483	Higher in TB	TRUE
GO:0000479	endonucleolytic cleavage of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	22	0	0.232945407760461	1.44814733273977e-05	0.000261046361816501	Lower in TB	TRUE
GO:0006356	regulation of transcription by RNA polymerase I	42	1	0.306780488303511	1.47253838712957e-05	0.000264185500660694	Lower in TB	TRUE
GO:0035751	regulation of lysosomal lumen pH	30	0	0.728526225463906	1.47517185709045e-05	0.000264185500660694	Higher in TB	TRUE
GO:0016052	carbohydrate catabolic process	141	4	0.605599527059215	1.5103640563785e-05	0.00026960979162237	Higher in TB	TRUE
GO:0006801	superoxide metabolic process	49	1	0.678601284288881	1.52506406083663e-05	0.000271352822216175	Higher in TB	TRUE
GO:0043300	regulation of leukocyte degranulation	37	2	0.705318548872388	1.54683146902368e-05	0.000274007765185258	Higher in TB	TRUE
GO:0042116	macrophage activation	84	5	0.636424524629129	1.54995298240479e-05	0.000274007765185258	Higher in TB	TRUE
GO:0002765	immune response-inhibiting signal transduction	27	3	0.739382312228041	1.66509157586425e-05	0.000292668276466104	Higher in TB	TRUE
GO:0061061	muscle structure development	419	11	0.438591376923724	1.66877166530206e-05	0.000292668276466104	Lower in TB	FALSE
GO:0045071	negative regulation of viral genome replication	45	8	0.685477609002916	1.6714776065907e-05	0.000292668276466104	Higher in TB	TRUE
GO:0046649	lymphocyte activation	621	45	0.449363659350054	1.72522191570024e-05	0.000301119685476823	Lower in TB	FALSE
GO:0140352	export from cell	634	14	0.550122707023954	1.73180682774277e-05	0.000301312466421827	Higher in TB	FALSE
GO:0061013	regulation of mRNA catabolic process	191	2	0.409826277709251	1.74852096770978e-05	0.000303260829036856	Lower in TB	FALSE
GO:0061644	protein localization to CENP-A containing chromatin	11	0	0.873180235248277	1.81829861836125e-05	0.000314371251690256	Higher in TB	TRUE
GO:0001774	microglial cell activation	37	3	0.703550967674579	1.82982404497434e-05	0.000314386643727153	Higher in TB	TRUE
GO:0002269	leukocyte activation involved in inflammatory response	37	3	0.703550967674579	1.82982404497434e-05	0.000314386643727153	Higher in TB	TRUE
GO:0140719	constitutive heterochromatin formation	48	0	0.321518681554649	1.88651604289381e-05	0.000323117296069476	Lower in TB	TRUE
GO:0002385	mucosal immune response	33	7	0.715039685055241	1.90860584563524e-05	0.000325885557121196	Higher in TB	TRUE
GO:2000819	regulation of nucleotide-excision repair	28	1	0.266815284672428	1.94590385930832e-05	0.0003312253689931	Lower in TB	TRUE
GO:0050764	regulation of phagocytosis	78	4	0.639696576141355	2.00050480252401e-05	0.000339468376675216	Higher in TB	TRUE
GO:0002443	leukocyte mediated immunity	370	22	0.564474356362262	2.10687716422076e-05	0.000355942163600788	Higher in TB	FALSE
GO:0098581	detection of external biotic stimulus	22	3	0.76190824293108	2.11053374561398e-05	0.000355942163600788	Higher in TB	TRUE
GO:0006376	mRNA splice site recognition	28	0	0.267975884047313	2.14007728204501e-05	0.000358469075019107	Lower in TB	TRUE
GO:0019221	cytokine-mediated signaling pathway	404	30	0.561704945943368	2.14225232508802e-05	0.000358469075019107	Higher in TB	FALSE
GO:0032940	secretion by cell	571	14	0.552138213021821	2.14507685851739e-05	0.000358469075019107	Higher in TB	FALSE
GO:0009451	RNA modification	171	0	0.405823935683575	2.17246211269963e-05	0.000361945354412804	Lower in TB	FALSE
GO:0050818	regulation of coagulation	54	4	0.666938149619924	2.20279035489934e-05	0.00036588946740896	Higher in TB	TRUE
GO:0006956	complement activation	43	8	0.686667440487557	2.2829010939196e-05	0.000376967898043728	Higher in TB	TRUE
GO:0140895	cell surface toll-like receptor signaling pathway	59	4	0.659402787501491	2.28956924657187e-05	0.000376967898043728	Higher in TB	TRUE
GO:0060627	regulation of vesicle-mediated transport	441	11	0.558911340790772	2.29005598302301e-05	0.000376967898043728	Higher in TB	FALSE
GO:0032102	negative regulation of response to external stimulus	305	17	0.570521250973782	2.32354378946198e-05	0.000381338619536178	Higher in TB	FALSE
GO:0007032	endosome organization	95	0	0.625057854797912	2.53608742073475e-05	0.000414982399976179	Higher in TB	TRUE
GO:0006811	monoatomic ion transport	835	19	0.542975860956748	2.61662314220423e-05	0.000426890030737059	Higher in TB	FALSE
GO:0045739	positive regulation of DNA repair	130	2	0.393357887663937	2.70211092970791e-05	0.000439532718684441	Lower in TB	TRUE
GO:0046496	nicotinamide nucleotide metabolic process	132	4	0.605791794127644	2.72349714016684e-05	0.000441704639428829	Higher in TB	TRUE
GO:0006869	lipid transport	313	11	0.56874629303021	2.94564657394858e-05	0.000476328378340273	Higher in TB	FALSE
GO:0098543	detection of other organism	17	3	0.792262368262595	3.01530893178636e-05	0.000486163299324382	Higher in TB	TRUE
GO:0006405	RNA export from nucleus	90	0	0.373089063452778	3.1750120677648e-05	0.00051041568270675	Lower in TB	TRUE
GO:0061025	membrane fusion	146	2	0.599662524303425	3.25134440763986e-05	0.000521163019043846	Higher in TB	FALSE
GO:0048511	rhythmic process	204	4	0.415617914554302	3.29563890535622e-05	0.00052672740411769	Lower in TB	FALSE
GO:0009891	positive regulation of biosynthetic process	2066	55	0.472096405610635	3.4233534259537e-05	0.000545553540170825	Lower in TB	FALSE
