GO_ID	term	topGO_pvalue	topGO_significant	Wilcoxon_pvalue	Wilcoxon_significant	n_methods_included	n_methods_significant	median_pvalue
GO:0006351	DNA-templated transcription	1.0	False	2.93395764438874e-47	False	2	0	0.5
GO:0006355	regulation of DNA-templated transcription	1.0	False	1.7645399265272201e-47	False	2	0	0.5
GO:0006366	transcription by RNA polymerase II	1.0	False	3.97382017100299e-34	False	2	0	0.5
GO:0009058	biosynthetic process	1.0	False	3.8825158706133494e-30	False	2	0	0.5
GO:0009059	macromolecule biosynthetic process	1.0	False	6.094150370937511e-47	False	2	0	0.5
GO:0009605	response to external stimulus	1.0	False	0.0	False	2	0	0.5
GO:0009607	response to biotic stimulus	1.0	False	0.0	False	2	0	0.5
GO:0009889	regulation of biosynthetic process	1.0	False	1.21621044957844e-33	False	2	0	0.5
GO:0010556	regulation of macromolecule biosynthetic process	1.0	False	4.68979614590477e-38	False	2	0	0.5
GO:0010558	negative regulation of macromolecule biosynthetic process	1.0	False	1.40264609455953e-17	False	2	0	0.5
GO:0019219	regulation of nucleobase-containing compound metabolic process	1.0	False	5.4989946717699e-59	False	2	0	0.5
GO:0019222	regulation of metabolic process	1.0	False	3.81747789124913e-24	False	2	0	0.5
GO:0034654	nucleobase-containing compound biosynthetic process	1.0	False	2.19622783518848e-62	False	2	0	0.5
GO:0043170	macromolecule metabolic process	1.0	False	2.03916901635768e-37	False	2	0	0.5
GO:0043207	response to external biotic stimulus	1.0	False	0.0	False	2	0	0.5
GO:0044238	primary metabolic process	1.0	False	4.44090642905017e-26	False	2	0	0.5
GO:0044419	biological process involved in interspecies interaction between organisms	1.0	False	0.0	False	2	0	0.5
GO:0045934	negative regulation of nucleobase-containing compound metabolic process	1.0	False	1.19225314093763e-24	False	2	0	0.5
GO:0050789	regulation of biological process	1.0	False	1.4017746230373e-20	False	2	0	0.5
GO:0050794	regulation of cellular process	1.0	False	6.44854321386024e-24	False	2	0	0.5
GO:0051253	negative regulation of RNA metabolic process	1.0	False	3.3719662110980004e-25	False	2	0	0.5
GO:0051707	response to other organism	1.0	False	0.0	False	2	0	0.5
GO:0060255	regulation of macromolecule metabolic process	1.0	False	7.98024732140381e-33	False	2	0	0.5
GO:0065007	biological regulation	1.0	False	1.4514814479299e-18	False	2	0	0.5
GO:0080090	regulation of primary metabolic process	1.0	False	1.2333713089114299e-36	False	2	0	0.5
GO:0090304	nucleic acid metabolic process	1.0	False	2.29599016529172e-81	False	2	0	0.5
GO:0098542	defense response to other organism	1.0	False	0.0	False	2	0	0.5
GO:0140546	defense response to symbiont	1.0	False	0.0	False	2	0	0.5
GO:1902679	negative regulation of RNA biosynthetic process	1.0	False	3.2186551779362e-21	False	2	0	0.5
GO:2001141	regulation of RNA biosynthetic process	1.0	False	2.27450857735019e-47	False	2	0	0.5
GO:0008150	biological_process	1.0	False	1.21666273774105e-16	False	2	0	0.5000000000000001
GO:0009890	negative regulation of biosynthetic process	1.0	False	4.39786574095255e-16	False	2	0	0.5000000000000002
GO:0010605	negative regulation of macromolecule metabolic process	1.0	False	1.2930995374691801e-15	False	2	0	0.5000000000000007
GO:0008152	metabolic process	1.0	False	6.9620524015250606e-15	False	2	0	0.5000000000000034
GO:0009987	cellular process	1.0	False	9.681052352780461e-15	False	2	0	0.5000000000000049
GO:0009892	negative regulation of metabolic process	1.0	False	1.98110294280954e-12	False	2	0	0.5000000000009905
GO:0048523	negative regulation of cellular process	1.0	False	2.08638144549266e-12	False	2	0	0.5000000000010432
GO:0031347	regulation of defense response	1.0	False	1.79754733620497e-10	False	2	0	0.5000000000898773
GO:0051254	positive regulation of RNA metabolic process	1.0	False	1.97507145285286e-10	False	2	0	0.5000000000987536
GO:1901652	response to peptide	1.0	False	3.5400064986150703e-10	False	2	0	0.5000000001770003
GO:0071840	cellular component organization or biogenesis	1.0	False	7.871930568020801e-10	False	2	0	0.5000000003935965
GO:0032101	regulation of response to external stimulus	1.0	False	8.31365642994797e-10	False	2	0	0.5000000004156828
GO:0048519	negative regulation of biological process	1.0	False	1.14313565859392e-09	False	2	0	0.5000000005715678
GO:0006412	translation	1.0	False	1.1552334418530301e-09	False	2	0	0.5000000005776167
GO:0160307	protein biosynthetic process	1.0	False	1.1552334418530301e-09	False	2	0	0.5000000005776167
GO:0044281	small molecule metabolic process	1.0	False	2.77948170678219e-09	False	2	0	0.5000000013897409
GO:0001816	cytokine production	1.0	False	2.9462257541042704e-09	False	2	0	0.5000000014731129
GO:0051052	regulation of DNA metabolic process	1.0	False	3.3617905296006404e-09	False	2	0	0.5000000016808953
GO:0001817	regulation of cytokine production	1.0	False	3.4628027112404404e-09	False	2	0	0.5000000017314014
GO:0031349	positive regulation of defense response	1.0	False	3.04988857481461e-08	False	2	0	0.5000000152494428
GO:0006259	DNA metabolic process	1.0	False	5.23951386908992e-08	False	2	0	0.5000000261975693
GO:0007049	cell cycle	1.0	False	6.11510349136753e-08	False	2	0	0.5000000305755175
GO:0045088	regulation of innate immune response	1.0	False	7.30880208051139e-08	False	2	0	0.5000000365440104
GO:0002831	regulation of response to biotic stimulus	1.0	False	8.43151800723597e-08	False	2	0	0.5000000421575901
GO:1902680	positive regulation of RNA biosynthetic process	1.0	False	1.0517304527225e-07	False	2	0	0.5000000525865226
GO:0006091	generation of precursor metabolites and energy	1.0	False	1.17740124092957e-07	False	2	0	0.500000058870062
GO:0006810	transport	1.0	False	6.09448510667602e-07	False	2	0	0.5000003047242554
GO:0051234	establishment of localization	1.0	False	1.09105431182687e-06	False	2	0	0.5000005455271559
GO:0015980	energy derivation by oxidation of organic compounds	1.0	False	1.17585201729033e-06	False	2	0	0.5000005879260087
GO:0050727	regulation of inflammatory response	1.0	False	1.37895457328341e-06	False	2	0	0.5000006894772866
GO:0006163	purine nucleotide metabolic process	1.0	False	1.50057975790976e-06	False	2	0	0.500000750289879
GO:0072521	purine-containing compound metabolic process	1.0	False	1.50057975790976e-06	False	2	0	0.500000750289879
GO:0030949	positive regulation of vascular endothelial growth factor receptor signaling pathway	0.1593388199217275	False	0.840662828855524	False	2	0	0.5000008243886258
GO:0006417	regulation of translation	1.0	False	1.76477632575758e-06	False	2	0	0.5000008823881629
GO:0022402	cell cycle process	1.0	False	2.36841559239182e-06	False	2	0	0.5000011842077962
GO:0016043	cellular component organization	1.0	False	2.98350208886318e-06	False	2	0	0.5000014917510445
GO:0044085	cellular component biogenesis	1.0	False	3.58539987414783e-06	False	2	0	0.500001792699937
GO:0051054	positive regulation of DNA metabolic process	1.0	False	4.81200417268464e-06	False	2	0	0.5000024060020863
GO:0055086	nucleobase-containing small molecule metabolic process	1.0	False	5.46750129824125e-06	False	2	0	0.5000027337506491
GO:0009117	nucleotide metabolic process	1.0	False	6.37094711616289e-06	False	2	0	0.500003185473558
GO:0009141	nucleoside triphosphate metabolic process	1.0	False	6.63737359548654e-06	False	2	0	0.5000033186867977
GO:0002758	innate immune response-activating signaling pathway	1.0	False	7.43657440898638e-06	False	2	0	0.5000037182872045
GO:1901135	carbohydrate derivative metabolic process	1.0	False	7.43657440898638e-06	False	2	0	0.5000037182872045
GO:0002252	immune effector process	1.0	False	8.60579041088137e-06	False	2	0	0.5000043028952055
GO:0002833	positive regulation of response to biotic stimulus	1.0	False	1.05352812030168e-05	False	2	0	0.5000052676406015
GO:0006753	nucleoside phosphate metabolic process	1.0	False	1.26308304153329e-05	False	2	0	0.5000063154152077
GO:0007033	vacuole organization	1.0	False	1.96441376740963e-05	False	2	0	0.500009822068837
GO:0006310	DNA recombination	1.0	False	2.46403610910633e-05	False	2	0	0.5000123201805455
GO:0033044	regulation of chromosome organization	1.0	False	3.20996232546943e-05	False	2	0	0.5000160498116274
GO:0050878	regulation of body fluid levels	1.0	False	3.48621628133666e-05	False	2	0	0.5000174310814067
GO:0042221	response to chemical	1.0	False	4.46712416953036e-05	False	2	0	0.5000223356208476
GO:0006401	RNA catabolic process	1.0	False	4.50064250504403e-05	False	2	0	0.5000225032125252
GO:0050776	regulation of immune response	1.0	False	4.57432717880571e-05	False	2	0	0.500022871635894
GO:0009150	purine ribonucleotide metabolic process	1.0	False	4.77108039472932e-05	False	2	0	0.5000238554019737
GO:0002697	regulation of immune effector process	1.0	False	5.18895565705813e-05	False	2	0	0.5000259447782853
GO:0010604	positive regulation of macromolecule metabolic process	1.0	False	5.26754546029955e-05	False	2	0	0.5000263377273015
GO:0042060	wound healing	1.0	False	5.41902623303855e-05	False	2	0	0.5000270951311652
GO:0098657	import into cell	1.0	False	5.41902623303855e-05	False	2	0	0.5000270951311652
GO:0072522	purine-containing compound biosynthetic process	1.0	False	5.69776551125983e-05	False	2	0	0.5000284888275563
GO:0044283	small molecule biosynthetic process	1.0	False	6.55345058121607e-05	False	2	0	0.5000327672529061
GO:0006082	organic acid metabolic process	1.0	False	6.59078813519084e-05	False	2	0	0.5000329539406759
GO:0043436	oxoacid metabolic process	1.0	False	6.67341708769307e-05	False	2	0	0.5000333670854384
GO:0061919	process utilizing autophagic mechanism	1.0	False	7.03886099548296e-05	False	2	0	0.5000351943049774
GO:0051276	chromosome organization	1.0	False	8.97383474006965e-05	False	2	0	0.5000448691737004
GO:0042592	homeostatic process	1.0	False	9.07885610560631e-05	False	2	0	0.5000453942805281
GO:0040029	epigenetic regulation of gene expression	1.0	False	9.55393769490751e-05	False	2	0	0.5000477696884745
GO:0030098	lymphocyte differentiation	1.0	False	9.72903513880248e-05	False	2	0	0.500048645175694
GO:0006282	regulation of DNA repair	1.0	False	0.000109131878698	False	2	0	0.500054565939349
GO:0009165	nucleotide biosynthetic process	1.0	False	0.0001110958771592	False	2	0	0.5000555479385796
GO:0009259	ribonucleotide metabolic process	1.0	False	0.0001208517614485	False	2	0	0.5000604258807243
GO:0006402	mRNA catabolic process	1.0	False	0.0001216419455624	False	2	0	0.5000608209727812
GO:0019693	ribose phosphate metabolic process	1.0	False	0.0001307189086424	False	2	0	0.5000653594543212
GO:0009056	catabolic process	1.0	False	0.0001423019121913	False	2	0	0.5000711509560957
GO:0006950	response to stress	1.0	False	0.0001543418019545	False	2	0	0.5000771709009773
GO:0002460	adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	1.0	False	0.0001673324347461	False	2	0	0.5000836662173731
GO:1901293	nucleoside phosphate biosynthetic process	1.0	False	0.000178522947394	False	2	0	0.500089261473697
GO:0019752	carboxylic acid metabolic process	1.0	False	0.0001802767296251	False	2	0	0.5000901383648125
GO:0051247	positive regulation of protein metabolic process	0.3779175950576517	False	0.62227753523514	False	2	0	0.5000975651463958
GO:0000725	recombinational repair	1.0	False	0.0002119448551126	False	2	0	0.5001059724275563
GO:0050851	antigen receptor-mediated signaling pathway	1.0	False	0.0002120302801715	False	2	0	0.5001060151400858
GO:0141188	nucleic acid catabolic process	1.0	False	0.000216369858903	False	2	0	0.5001081849294515
GO:0002218	activation of innate immune response	1.0	False	0.0002168357526509	False	2	0	0.5001084178763254
GO:0009893	positive regulation of metabolic process	1.0	False	0.0002374824697119	False	2	0	0.500118741234856
GO:0010876	lipid localization	1.0	False	0.0002374824697119	False	2	0	0.500118741234856
GO:0010557	positive regulation of macromolecule biosynthetic process	1.0	False	0.000237693429378	False	2	0	0.500118846714689
GO:0046903	secretion	1.0	False	0.0002485419054966	False	2	0	0.5001242709527483
GO:0061061	muscle structure development	1.0	False	0.0002926682764661	False	2	0	0.5001463341382331
GO:0046649	lymphocyte activation	1.0	False	0.0003011196854768	False	2	0	0.5001505598427384
GO:0140352	export from cell	1.0	False	0.0003013124664218	False	2	0	0.5001506562332109
GO:0061013	regulation of mRNA catabolic process	1.0	False	0.0003032608290368	False	2	0	0.5001516304145184
GO:0002443	leukocyte mediated immunity	1.0	False	0.0003559421636007	False	2	0	0.5001779710818004
GO:0032940	secretion by cell	1.0	False	0.0003584690750191	False	2	0	0.5001792345375096
GO:0009451	RNA modification	1.0	False	0.0003619453544128	False	2	0	0.5001809726772064
GO:0060627	regulation of vesicle-mediated transport	1.0	False	0.0003769678980437	False	2	0	0.5001884839490218
GO:0032102	negative regulation of response to external stimulus	1.0	False	0.0003813386195361	False	2	0	0.5001906693097681
GO:0006811	monoatomic ion transport	1.0	False	0.000426890030737	False	2	0	0.5002134450153685
GO:0061025	membrane fusion	1.0	False	0.0005211630190438	False	2	0	0.5002605815095219
GO:0048511	rhythmic process	1.0	False	0.0005267274041176	False	2	0	0.5002633637020588
GO:0009891	positive regulation of biosynthetic process	1.0	False	0.0005455535401708	False	2	0	0.5002727767700854
GO:0007623	circadian rhythm	1.0	False	0.0005649542244099	False	2	0	0.500282477112205
GO:0006913	nucleocytoplasmic transport	1.0	False	0.0006630974104468	False	2	0	0.5003315487052235
GO:0051169	nuclear transport	1.0	False	0.0006630974104468	False	2	0	0.5003315487052235
GO:0097529	myeloid leukocyte migration	1.0	False	0.0009657231087558	False	2	0	0.5004828615543779
GO:0009260	ribonucleotide biosynthetic process	1.0	False	0.0011535588281668	False	2	0	0.5005767794140834
GO:0051168	nuclear export	1.0	False	0.0012606611191462	False	2	0	0.5006303305595731
GO:0031348	negative regulation of defense response	1.0	False	0.0013652636024717	False	2	0	0.5006826318012358
GO:0006260	DNA replication	1.0	False	0.0013781460836458	False	2	0	0.5006890730418229
